豫之大有,子鉏執麟，《春秋》作元；陰聖將終，尼父悲心。
豫之謙,螟虫為賊，害我稼穡；禾殫麥盡，秋無所得。
豫之隨,憂在腹內，山崩為疾；禍起蕭墻，竟制其國。
豫之蠱,茹芝餌黃，飲食玉瑛；與神流通，長無憂凶。
豫之臨,一夫兩心，枝刺不深；所為無功，求事不成。
豫之觀,十里望烟，散渙四方；形容滅亡，終不見君。
豫之噬嗑,張弓廓弩，經涉山道；雖有伏虎，誰敢害諸？
豫之賁,泉閉澤竭，王母飢渴；君子困窮，乃徐有說。
豫之剝,野鳶山鵲，奕棊六博；三梟四散，主人勝客。
豫之復,羊驚馬走，上下揮擾；鼓音不絕，頃公奔敗。
豫之無妄,黃帝神明，八子聖聰；俱受大福，天下康平。
豫之大畜,住車醊酒，疾風暴起；泛亂福器，飛揚位草。明神降祿，道無害寇。
豫之頤,滕虵乘龍，宋鄭飢凶；民食草蓬。
豫之大過,揚水潛鑿，使石潔白。裏素表朱，遨遊皋澤。得君所願。心志娛樂。
豫之坎,西過虎廬，驚其前樞。雖憂無尤。
豫之離,衣成無袖，不知所穿。客指東西，未得便安。
豫之咸,晨風文翰，隨時就溫；雄雌相和，不憂危殆。
豫之恆,心多恨悔，出言為怪；梟鳴于北，聲醜可惡。請謁不得。
豫之遯,離女去夫，閔思苦憂；齊子無良，使我心愁。
豫之大壯,過時不歸，雌雄苦悲；徘徊外國，與叔分離。
豫之晉,鵲巢柳樹，鳩集其處；任力薄德，天命不佑。
豫之明夷,鶴盜我珠，逃於東都；懷怒追求，郭氏之墟。不見蹤跡，使伯心憂。
豫之家人,夫婦相背，和氣弗處；陰陽俱否，莊姜無子。
豫之睽,月走日步，逃不同舍；夫妻反目，主君失位。
豫之蹇,雒陽嫁女，善逐人走；三寡失夫，婦妬無子。
豫之解,周德既成，杼軸不傾；太宰東西，夏國康寧。
豫之損,日中為市，交易資寶。各利所有，心悅以喜。
豫之益,童妾獨宿，長女未室；利無所得。
豫之夬,忠言輔成，王政不傾；公劉兆基，文武綏之。
豫之姤,牛驥同堂，郭氏以亡；國破為虛，主君奔逃。
豫之萃,中原有菽，以待雉食。飲御諸友，所求大得。
豫之升,多虛少實，語不可覆；尊虛無酒，飛言如雨。
豫之困,青蠅集蕃，君子信讒；害賢傷忠，患生婦人。
豫之井,履株覆輿，馬驚傷車，步為我憂。
豫之革,商風召寇。呼我北盜。間諜內應，與我爭鬭。殫已寶藏，主人不勝。
豫之鼎,逸豫好遊，不安其家；惑於少姬，久迷不來。
豫之震,吾有驊騮，畜之以時。東家翁孺，來請我車；價極可與，後無賤悔。
豫之艮,阨窮上通，與堯相逢。登升大麓，國無凶人。
豫之漸,眾兔俱走，熊羆在後；踦不能進，失信寡處。
豫之歸妹,旁行不遠，三思復返。心多畏惡，中日止舍。
豫之豐,倉唐奉使，中山以孝；文侯悅喜，擊子徵召。
豫之旅,入天門，守地戶；居安樂，不勞苦。一說：文山蹲鴟，肥腯多脂；王孫獲願，載福巍巍。
豫之巽,登階上堂，見吾父兄；左酒右漿，與福相迎。
豫之兌,秋虵向穴，不失其節，夫人姜氏，自齊復入。
豫之渙,忍醜少羞，無面有頭，滅耗寡虛，日以削銷。
豫之節,景星照堂，麟鳳遊翔；仁施大行，頌聲以興。
豫之中孚,竿旄旌旗，執幟在郊；雖有寶珠，無路致之。
豫之小過,李華再實，鴻卵降集；仁德以興，陰國受福。
豫之既濟,白馬赤烏，戰於東都；天輔有德，敗悔為憂。
豫之未濟,採薪得麟，大命隕顛。豪雄爭名，天下四分。
隨之隨,鳥鳴東西，迎其群侶；不得自專，空返獨還。
隨之乾,鼻目易處，不知香臭；君迷於事，失其寵位。
隨之坤,唐虞相輔，鳥獸喜舞；安樂無事，國家富有。
隨之屯,左輔右弼，金玉滿櫃；常盈不亡，富如敖倉。
隨之蒙,蒼龍單獨，與石相觸，摧折兩角。
隨之需,釣目厭部，善逐人走；來嫁無夫，不安其廬。
隨之訟,逐虎驅狼，避者不祥。凶惡北行，與喜相逢。
隨之師,齎貝贖狸，不聽我辭。繫於虎鬚，牽不得來。
隨之比,同載共輿，中道別去；喪我元夫，獨與孤居。
隨之小畜,奮翅鼓翼，將之嘉國；愆期失時，反得所欲。
隨之履,目傾心惑，夏姬在側；申公顛倒，巫臣亂國。
隨之泰,搏鳩彈鵲，逐兔山北；九盡日暮，失獲無得。
隨之否,鹿求其子，虎廬之里；唐伯季耳，貪不我許。
隨之同人,敗魚鮑室，臭不可息；上山履塗，歸傷我足。
隨之大有,華燈百枝，消衰暗微；精光訖盡，奄有灰靡。
隨之謙,顏叔子夏，遨遊仁宇；溫良受福，不失其所。
隨之豫,梁柱堅固，子孫蕃盛；福喜盈積，終無禍悔。
隨之蠱,邊鄙不聳，民狎其野；穡人成功，年歲大有。
隨之臨,虵牛鳴呴，呼求水潦。雲雨大會，流成河海。
隨之觀,志合意同，姬姜相從；嘉耦在門，夫子悅喜。
隨之噬嗑,白馬駮騮，更生不休；富有商人，利得如丘。
隨之賁,大姒夏禹，經啟九道；各有攸家，民得安所。
隨之剝,甲戊己庚，隨時轉行；不失其心，得且安寧。
隨之復,穆違百里，使孟厲武；將帥襲戰，敗於殽口。
隨之無妄,茅茹本居，與類相扶；顧慕群旅，不離其巢。
隨之大畜,伯仲叔季，日暮寢寐；坐臥失明，喪其貝囊。
隨之頤,亡羊捕牢，張氏失牛；騂駟奔走，鵠盜我魚。
隨之大過,雀目燕顙，畏昏無光；思我狡童，不見子充。
隨之坎,入暗出明，動作有光；運轉休息，常樂允康。
隨之離,不勝私情，以利自嬰；北室出孤，毀其良家。
隨之咸,稱幸上靈，媚悅於神；受福重重，子孫蕃功。
隨之恆,齊姜叔子，天文在位；實沉參墟，封為康侯。
隨之遯,遨遊無患，出入安全；長受其懽，君子萬年。
隨之大壯,被服文德，升入大麓；四門雍肅，登受大福。
隨之晉,負金懷玉，南歸嘉國；蜂蠆不螫，利入我室。
隨之明夷,日在阜顛，鄉昧為昏；小人成群，君子傷倫。
隨之家人,水父海母，先來鳴呴；澤皋之土，從高而處。
隨之睽,東鄰少女，為王長婦；柔順利貞，宜夫壽子。
隨之蹇,戴缾望天，不見星辰；願小失大，福逃於外。
隨之解,王喬不病，狗頭不痛；三尸失履，乏我逆從。
隨之損,使燕築室，身無庇宿；家不容車，微我衣服。
隨之益,威權分離，烏夜徘徊；爭蔽月光，大人誅傷。
隨之夬,辯變白黑，巧言亂國；大人失福，君子迷惑。
隨之姤,依踞甲鎧，敝筐受貝。大人不顧，少婦不取，棄捐於道。
隨之萃,燕雀衘茆，以生孚乳。兄弟六人，妓好悌孝。得心歡欣，和悅相樂。
隨之升,登几上輿，駕駟南遊；合從散衡，燕秦以僵。
隨之困,黷黷許許，仇偶相得；冰入炭室，消亡不息。
隨之井,鴟鴞破斧，邦人危殆；賴其忠德，轉禍為福。傾亡復立。
隨之革,載金販狗，利棄我走；藏匿淵渠，悔折為咎。
隨之鼎,泉坑復平，宇室安寧；憂患解除，賴福長生。
隨之震,驪姬讒嬉，與二孽謀。譖啄恭子，賊害忠孝。駕出嘉門，商伯有喜。
隨之艮,刺羊不當，血少無羹；女執空筐，不得採桑。
隨之漸,牧羊稻園，聞虎喧嚾；畏懼悚息，終無禍患。
隨之歸妹,明德隱伏，麟鳳遠匿；周室傾側，不知所息。
隨之豐,鄰不我顧，而求玉女；身多禿癩，誰肯媚者！
隨之旅,初雖無輿，後得戰車；賴幸逢福，不罹兵革。
隨之巽,水壞我里，東流為海；龜鳧讙囂，不睹王母。
隨之兌,兩心不同，或欲西東；明論終始，莫適所從。
隨之渙,天帝懸車，廢禮不朝；禳福不制，失其寵家。
隨之節,交川合浦，遠濕難處；水土不同，思吾皇祖。
隨之中孚,勾踐之危，棲於會稽；太宰機言，越國復存。
隨之小過,慈烏鳴鳩，執一無尤；寢門內治，君子悅喜。
隨之既濟,當年早寡，獨立孤居；雞鳴犬吠，無敢問諸。我生不遇，獨離寒苦。
隨之未濟,江河變服，淫湎無側；高位顛崩，寵祿反覆。
蠱之蠱,魴生江淮，一轉為百；周流天下，無有難惡。
蠱之乾,首澤與目，載受福慶；我有好爵，與汝相迎。
蠱之坤,䡘䡘轠轠，歲莫偏蔽，寵名捐棄，君衰在位。
蠱之屯,折若蔽日，蘭屏王目。司馬無良，平子沒傷。
蠱之蒙,家在海隅，撓繞深流；王孫單行，無妄以趍。
蠱之需,執義秉德，不危不殆。延頸盤桓，安其室檀。屯耗未得，終無大恤。
蠱之訟,長舌亂家，大斧破車；陽陰不得，姬姜衰憂。
蠱之師,二人異路，東趍西步；千里之外，不相知處。
蠱之比,視暗不見，雲蔽日光；不見子都，鄭人心傷。
蠱之小畜,初憂後喜，與福為市；八佾列陳，飲御嘉友。
蠱之履,童妾獨宿，長女未室；利無所得。
蠱之泰,玄黃四塞，陰雌伏謀；呼我墻屋，為巫所識。
蠱之否,中復摧頹，常恐衰微；老復賴慶，五羖為相。
蠱之同人,伯氏殺羊，行悖天時；亳社夷燒，朝歌丘墟。
蠱之大有,日短夜長，祿命分張；早離父兄，免見憂傷。
蠱之謙,采唐沫鄉，期于桑中；失期不會，憂思約帶。
蠱之豫,昧視無光，夜不見明；冥抵空床，季葉逃亡。
蠱之隨,舉趾振翼，南至嘉國；見我伯姊，與惠相得。
蠱之臨,則天順時，周流其墟；與樂並居，元有咎憂。
蠱之觀,蠆室蜂戶，螫我手足；不可進取，為吾害咎。
蠱之噬嗑,公孫駕驪，載遊東齊；延陵悅產，遺季紵衣。
蠱之賁,轉作驪山，大失人心；劉季發怒，禽滅子嬰。
蠱之剝,羊腸九縈，相推稍前；止須王孫，乃能上天。
蠱之復,螮蝀充側，佞人傾惑；女謁橫行，正道壅塞。
蠱之無妄,福祿不遂，家多怪祟；麋鹿悲啼，思其大雄。
蠱之大畜,雲雷因積，大雨重疊；久不見日，使心悒悒。
蠱之頤,三河俱合，水怒踊躍；壞我王室，民困無食。
蠱之大過,旦雨夜行，早遍辟城；更相覆傾，終無所成。
蠱之坎,褒后生虵，垂老盲微；側跌哀公，酉滅黃離。
蠱之離,鴻雁南飛，隨時休息；轉逐天和，千歲不衰。
蠱之咸,後時失利，不得所欲；莫亨偕結，自逐自逐。
蠱之恆,心多恨悔，出言為怪；梟鳴室北，醜聲可惡。請謁不得。
蠱之遯,四馬過隙，時難再得；尼父孔聖，繫而不食。
蠱之大壯,陰變為陽，女化為男；治道得通，君臣相承。
蠱之晉,崑崙源口，流行不止；龍門砥柱，民不安處。母歸孩子，黃麑悅喜。
蠱之明夷,葛纍蒙棘，華不得實；讒佞亂政，使恩壅塞。
蠱之家人,公無長驅，大王駿馬；非其當所，傷折為害。
蠱之睽,大倉充盈，庶民蕃盛，年歲熟榮。
蠱之蹇,執蕡炤犧，為風所吹；火滅無光，不見玄黃。
蠱之解,鳥反故巢，歸其室家。心平意正，與叔相和。登高殞墜，失其寵貴。
蠱之損,弩弛弓藏，良犬不行；內無怨女，征夫在堂。
蠱之益,特犧孔博，日新其德；文公燎獵，姜氏受福。
蠱之夬,季秋孟冬，寒露霜降；大陰在庭，品物不生。雞犬夜鳴，家擾數驚。
蠱之姤,心多恨悔，出門見怪；有虵三足，醜聲可惡。嫫母為媒，請求不得。
蠱之萃,虎豹爭強，道閉不通；小人讙訟，貪夫受空。
蠱之升,雞方啄粟，為狐所逐；走不得食，惶懼惕息。
蠱之困,陳媯敬仲，兆興齊姜；乃適營丘，八世大昌。
蠱之井,昊天白日，照臨我國；萬民康寧，咸賴嘉福。
蠱之革,雲夢大藪，嘉有所在；虞人共職，驪駒樂喜。
蠱之鼎,獐鹿雞兔，群聚東國；俱往逐追；九齚十得。主君有喜。
蠱之震,德惠孔明，雖衰復章，保其室堂。
蠱之艮,天之所壞，不可強支；眾口嘈嘈，雖貴必危。
蠱之漸,天之奧隅，堯舜所居；可以全身，保我邦家。
蠱之歸妹,下泉苞稂，十年無王。荀伯遇時，憂念周京。
蠱之豐,江河海隅，眾利聚居；可以遨遊，卒歲無憂。
蠱之旅,南山黃竹，三身六目。出入制命，東皇宣政。主尊君安，鄭國無患。
蠱之巽,重驛置之，來除我憂；與喜俱居，同其福休。
蠱之兌,南山高崗，麟鳳室堂；含和履中，國無災殃。
蠱之渙,紫芝朱草，與仙為侶；公尸侑食，福祿來下。
蠱之節,宮成室就，進樂相舞；英俊在堂，福祿光明。
蠱之中孚,商人子孫，資無所有；貪狼逐狐，留連都市。還轅內鄉，嘉喜何咎。
蠱之小過,執贄入朝，獻其狐裘；元戎爕安，沙漠以懽。
蠱之既濟,湧泉汩汩，南流不絕；壞敗邑里，家無所處。
蠱之未濟,固陰沍寒，常冰不溫；凌人情怠，大雹為災。
臨之臨,弱水之上，有西王母；生不知老，與天相保。行者危怠，利居善喜。
臨之乾,黃獹生馬，白戌為母。晉師在郊，虞公出走。
臨之坤,倉唐奉使，中山以孝；文侯悅喜，擊子徵召。
臨之屯,機關不便，不能出言；精誠不通，為人所冤。
臨之蒙,白茅醴酒，靈巫拜禱；神嗜飲食，使君壽考。
臨之需,重瞳四乳，耳聰目明；普為仁表，聖作元輔。
臨之訟,水長無船，破城壞堤；大夫從役，困于泥塗。一朝喪殞，不見少妻。
臨之師,二人俱行，各遺其囊。鴻鵠失珠，無以為明。
臨之比,隨時轉行，不失其常。咸樂厥類，身無咎殃。
臨之小畜,蔡女蕩舟，為國患憂；褒后在側，屏蔽王目。搔擾六國。
臨之履,駕龍騎虎，周遍天下；為人所使，西見王母。不憂不殆。
臨之泰,員怨之吳，畫策闔閭；鞭平服荊，除大咎殃。威震敵國，還受上卿。
臨之否,唐邑之墟，晉人之居。虞叔受福，寔沈是國，世載其樂。
臨之同人,管鮑相知，至德不離；三言相桓，齊國以安。
臨之大有,三十無室，長女獨宿；心勞未得，憂在胸臆。
臨之謙,散渙水長，風吹我鄉。火滅無光，墮敗桓公。
臨之豫,飛蜎蠕動，各有配偶；小大相保，咸得其所。
臨之隨,安樂几筵，未出王門。
臨之蠱,火生月窟，上下恩塞；觝亂我國。
臨之觀,長生無極，子孫千億；柏柱載青，堅固不傾。
臨之噬嗑,欽敬昊天，曆象星辰；宣授民時，陰陽和調。
臨之賁,三河俱合，水怒踴躍；壞我王屋，民困於食。
臨之剝,壽如松喬，與日月俱；常安康樂，不見禍憂。
臨之復,天之所予，福祿常在。不憂危殆。
臨之無妄,受讖六符，招搖空虛；雖跌無憂，保我全財。
臨之大畜,齎金買車，失道後時；勞罷為會，我心則休。
臨之頤,華首山頭，仙道所遊；利以居止，長無憂咎。
臨之大過,采唐沫鄉，要期桑中；失信不會，憂思約帶。
臨之坎,八面九口，長舌為斧；斲破瑚璉，殷商絕後。
臨之離,臨溪蟠枝，雖恐不危，樂以笑歌。
臨之咸,泱泱沸溢，水泉為害，使我無賴。
臨之恆,蝗螟為賊，傷害稼穡；愁飢於年，農夫鮮食。
臨之遯,八百諸侯，不期同時；慕西文德，興我宗族。家門雍雍。
臨之大壯,長男少女，相向笑語；來歡致福，和悅樂喜。
臨之晉,平國不君，夏氏作亂；烏號竊發，靈公殞命。
臨之明夷,春多膏澤，夏潤優渥；稼穡熟成，畝獲百斛。
臨之家人,客宿臥寒，席蓐不安；行危為害，留止得歡。
臨之睽,乘桴於海，雖懼不殆；母載其子，終焉何咎？
臨之蹇,手拙不便，不能伐檀；車無軸轅，行者苦難。
臨之解,唐虞相輔，鳥獸喜舞；民安無事，國家富有。
臨之損,秋蛇向穴，不失其節；夫人姜氏，自齊復入。
臨之益,病篤難醫，和不能治；命終斯訖，下即蒿廬。
臨之夬,青蛉如雲，城邑閑門；國君衛守，民困於患。
臨之姤,牙孽生齒，室堂啟戶；幽人利貞，鼓翼起舞。
臨之萃,鳧游江海，沒行千里；以為死亡，復見空桑。長生樂鄉。
臨之升,黃帝出遊，駕龍乘馬。東上太山，南遊齊魯；邦國咸喜。
臨之困,履危不止，與鬼相視；驚恐失氣，如騎虎尾。
臨之井,秋南春北，不失消息；涉和履中，時無隱慝。
臨之革,龍門砥柱，通利水道；百川順流，民安其居。
臨之鼎,千歲廟堂，棟橈傾僵；天厭周德，失其寵光。
臨之震,折若蔽目，不見稚叔；三足孤烏，遠離室家。
臨之艮,望叔山北，陵隔我目；不見所得，使我憂惑。
臨之漸,匏瓠之恩，一畝千室。萬國都邑，北門有福。
臨之歸妹,域域牧牧，憂禍相半；隔以巖山，室家分散。
臨之豐,騏驎騄耳，遊食萍草；逍遙石門。循山上下，不失其所。
臨之旅,天所祚昌，文以為良；篤生武王，姬受其福。
臨之巽,羊腸九縈，相推稍前；止須王孫，乃能上天。
臨之兌,貧鬼守門，日破我盆；孤牝不駒，雞不成雛。
臨之渙,飽食從容，出門上堂；不失其常，家無凶殃。
臨之節,陰淫不止，白馬為洶，皋澤之子，就高而處。
臨之中孚,執戈俱立，以備暴急；千人守門，因以益卑。終安何畏？
臨之小過,夾河為婚，水長無船；遙心失望，不見歡君。
臨之既濟,陰陽變化，各得其宜；上下順通，奏為膚功。
臨之未濟,任劣德薄，失其臣妾；田不見禽，犬無所齚。
觀之觀,歷山之下，虞舜所處，躬耕致孝，名聞四海。為堯所薦，纘位天子。
觀之乾,蜎飛蠕動，各有所配；歡悅相逢，咸得其處。
觀之坤,繼祀宗邑，追明成康；光照萬國，享世久長。疾病不醫，下即蒿廬。
觀之屯,秋冬探巢，不得鵲雛；衘指北去，媿我少姬。
觀之蒙,童妾獨宿，長女未室；利無所得。
觀之需,鴻波逆流，主人潛去，蒿蓬代柱，大屋顛仆。
觀之訟,日闇不明，讒夫在堂；左辟疾瘁，君失其光。
觀之師,王孫季子，相與孝友。明允篤誠，昇擢薦舉；為國幹輔。
觀之比,麟趾龍身，日取三千；南上蒼梧，與福為昏。道里夷易，安全無患。
觀之小畜,三子成駒，破其堅車；輪載空輿，後時失期。
觀之履,逐禍除患，道德神仙；遏惡萬里，常歡以安。
觀之泰,黃池之盟，吳晉爭強；勾踐為患，夷國不安。
觀之否,青牛白咽，呼我俱田；歷山之下，可以多耕。歲露時節，人民安寧。
觀之同人,有頭無目，不見菽粟；消耗為疾，三年不復。
觀之大有,山沒丘浮，陸為水魚；燕雀無巢，民無室廬。
觀之謙,高崗鳳凰，朝陽梧桐；噰噰喈喈，菶菶萋萋。陳辭不多，以告孔嘉。
觀之豫,鰥寡獨宿，憂動胸臆；莫與宿食。
觀之隨,馬躓破車，惡婦破家；青蠅汙白，共子離居。
觀之蠱,長女三嫁，進退不羞；逐狐作妖，行者離憂。
觀之臨,人無定法，緩除才出。地雄走歸，陽不制陰；男失其家。
觀之噬嗑,茹芝餌黃，飲食玉英；與神流通，長無憂凶。
觀之賁,東行無門，西出華山；道塞畏難，遊子為患。
觀之剝,壽如松喬，與日月俱；常安康樂，不罹禍憂。
觀之復,探鷇得螽，所願不喜；道宜小人，君子咎蹇。
觀之無妄,蝸螺生子，深目黑醜；雖飾相就，眾人莫取。
觀之大畜,喜怒不時，雪霜為災；稼穡無功，后稷飢憂。
觀之頤,烏升鵲舉，照流東海。厖降庭堅，為陶叔後；封圻蓼六，履祿綏厚。
觀之大過,黃離白日，照我四國，元首昭明，民賴其福。
觀之坎,黍稷醇醲，敬奉山宗。神嗜飲食，甘雨嘉降；獨蒙福力，時災不至。
觀之離,福過我里，入門笑喜；與吾利市。
觀之咸,晝臥里門，悚惕不安；目不得閡，鬼搔我足。
觀之恆,春草榮華，長女宜夫；受福多年，世有封祿。
觀之遯,雍門內崩，賊賢傷人；暴亂狂悖，簡公失位。
觀之大壯,心志無良，昌披妄行；觸抵墻壁，不見戶房。
觀之晉,膠車木馬，不利遠賈；出門為患，安止得全。
觀之明夷,家在海隅，橈短流深；企立望宋，無木以趨。
觀之家人,冬葉枯槁，當風於道；蒙被塵埃，左右勞苦。
觀之睽,過時不行，妄逐王公；老女失度，不安其居。
觀之蹇,履泥污足，名困身辱；兩仇相當，身為疾病。
觀之解,精華墮落，形體醜惡；齬齟挫頓，枯槁腐蠹。
觀之損,長生無極，子孫千億；柏柱載青，堅固不傾。
觀之益,去辛就蓼，毒愈酷毒；避穽入坑，憂患日生。
觀之夬,行堯欽德，養賢致福；眾英積聚，國無寇賊。
觀之姤,狗逐兔走，俱入谷口；與虎逢晤，迫不得去。
觀之萃,望尚阿衡，太宰周公，藩屏湯武，立為侯王。
觀之升,清人高子，久屯野外；逍遙不歸，思我慈母。
觀之困,三虫作蠱，削跡無與；勝母盜泉，君不安處。
觀之井,驢作龍身，進所無前；三日五夜，得其所欽。
觀之革,黃裏綠衣，君服不宜；淫湎毀常，失其寵光。
觀之鼎,天所顧祐，禍災不至。安吉不懼。
觀之震,盤紆九迴，行道留難；止須子丘，乃睹所歡。
觀之艮,暴虐失國，為下所逐；北奔陰月，王居旄頭。
觀之漸,衘騂從龍，至于華東；與離相逢，送致于邦。
觀之歸妹,銅人鐵距，雨露勞苦；終日卒歲，無有休息。
觀之豐,大人失宜，盈滿復虧；長冬之木，盛者滅衰。
觀之旅,梅李冬實，國多盜賊；亂擾並作，王不能制。
觀之巽,澤枯無魚，山童無株；長女嫉妬，使身空虛。
觀之兌,天門東虛，既盡為災；膉𦝢黯蒼，秦伯受殃。
觀之渙,褰衣涉河，水深漬衣；賴幸舟子，濟脫無他。
觀之節,推車上山，高仰重難；終日至暮，惟見阜顛。
觀之中孚,鼎易其耳，熱不可舉；大路壅塞，旅人心苦。
觀之小過,四亂不安，東西為患；退身止足，無出邦域。乃得完全，賴其生福。
觀之既濟,班馬還師，以息勞罷；役夫嘉喜，入戶見妻。
觀之未濟,積德不怠，遇主逢時；載喜渭陽，身受榮光。
噬嗑之噬嗑,麒麟鳳凰，善政德祥；陰陽和調，國無災殃。
噬嗑之乾,北風相牽，提笑語言；伯歌叔舞，讌樂以喜。
噬嗑之坤,甲戊己庚，隨時運行。不失常節，達性任情；各樂其類。
噬嗑之屯,破亡之虛，神祇哀憂；進往無光，留止有慶。
噬嗑之蒙,注斯膏澤，扞衛百毒；防以江南，虺不能螫。
噬嗑之需,日月相望，光輝盛昌；三聖茂功，仁德大隆。
噬嗑之訟,大蛇巨魚，戰於國郊；上下隔塞，衛侯廬曹。
噬嗑之師,龍入天關，經歷九山。登高上下，道里險難；日晏不食，絕無甘酸。
噬嗑之比,沙漠北塞，絕無水泉；君子征凶，役夫苦艱。
噬嗑之小畜,關折門啟，衿帶解墮；福與善坐，憂不為禍。
噬嗑之履,狼虎所嘷，患害必遭；不利有為，宜以遁逃。
噬嗑之泰,金精耀怒，帶劍過午。兩虎相距，弓弩滿野；雖憂無苦。
噬嗑之否,朽根枯樹，葉落花去；卒逢火焱，相隨偃仆。
噬嗑之同人,入和出明，動作有光；轉運休息，常樂永康。
噬嗑之大有,國多忌諱，大人恆畏；結口無患，可以長存。
噬嗑之謙,天地淳厚，六合光明；陰陽順序，以成厥功。
噬嗑之豫,臝裎逐狐，為人觀笑。牝雞雄晨，主作亂妖。
噬嗑之隨,陰升陽伏，桀失其室；相餧不食。
噬嗑之蠱,蜎飛蠢動，各有配偶；小大相保，咸得其所。
噬嗑之臨,鬼守我廬，欲呼伯去；曾孫壽考，司命不許。與生相保。
噬嗑之觀,禍走患伏，喜為我福；凶惡消亡，災害不作。
噬嗑之賁,智不別揚，張狂妄行；蹈淵仆顛，傷殺伯身。
噬嗑之剝,凶憂災殃，日益章明；禍不可休，三郤夷傷。
噬嗑之復,長尾蜲蛇，畫地為河；深不可涉，阻絕以無。惆然憤息。
噬嗑之無妄,愛我嬰女，牽引不與；冀幸高貴，反得賤下。
噬嗑之大畜,鳧游江海，甘樂其餌；既不近人，雖驚不駭。
噬嗑之頤,明滅光息，不能復食；精魄既喪，以夜為室。
噬嗑之大過,奇適無偶，習靖獨處；所願不從，心思勞苦。
噬嗑之坎,葛藟蒙棘，華不得實；讒佞亂政，使忠壅塞。
噬嗑之離,鵲笑鳩舞，來遺我酒；大喜在後，授吾龜紐。龍喜張口，起拜福祉。
噬嗑之咸,搖尾逐災，雲沉孽除；洿泥生粱，下為田主。
噬嗑之恆,白鶴𠾑珠，夜食為明；膏潤優渥，國歲年豐。
噬嗑之遯,內執柔德，止訟以默；宗邑賴德，禍災不作。
噬嗑之大壯,犬吠驚駭，公拔戈起；玄冥厭火，消散瓦解。
噬嗑之晉,公悅嫗喜，孫子俱在；榮譽日登，福祿來處。
噬嗑之明夷,鳥鳴捕鷇，長欲飛去；循枝上下，適與風遇。顛隕樹根，命不可救。
噬嗑之家人,析薪熾酒，使媒求婦；和合齊宋，姜子悅喜。
噬嗑之睽,鄰不可顧，而求玉女；身多疾癩，誰當媚者。
噬嗑之蹇,遠視無明，不知青黃；黈纊塞耳，使君闇聾。
噬嗑之解,剋身己整，逢禹巡狩；賜我玄珪，蒙受福祉。
噬嗑之損,遠望千里，不見黑子；離婁之明，無益於光。
噬嗑之益,斧斤所砟，瘡痏不息；鍼石不施，下即空室。
噬嗑之夬,齊侯少子，才略美好；求我長女，賤薄不與。反得醜陋，後乃大悔。
噬嗑之姤,失儷後旅，天門地戶；不知所在，安止無咎。
噬嗑之萃,烏孫氏女，深目黑醜；嗜欲不同，過時無偶。
噬嗑之升,叔駕純騮，南至東萊；求索駒馬，道悅中止。
噬嗑之困,二女寶珠，誤鄭大夫；君父無禮，自為作笑。
噬嗑之井,陽城太室，神明所息；仁智之居，獨無兵革。
噬嗑之革,大蛇為殃，使道不通；歲露尠少，年穀敗傷。
噬嗑之鼎,三足孤烏，靈明為御；司過罰惡，自殘其家。毀敗為憂。
噬嗑之震,車雖駕，兩靷絕；馬欲步，雙輪脫。行不至，道遇害。
噬嗑之艮,鬱怏不明，為陰所傷；眾霧集聚，共奪日光。
噬嗑之漸,鸋鴂鴟鴞，治成禦災；周公勤勞，綏德安家。
噬嗑之歸妹,名成德就，項領不試；景公耄老，尼父逝去。
噬嗑之豐,一夫兩心，岐刺不深；所為無功，求事不成。
噬嗑之旅,羿張烏號，彀射天狼；趙國雄勇，敗於滎陽。
噬嗑之巽,東家殺牛，污臭腥臊；神背西顧，命絕衰周。
噬嗑之兌,火起吾後，喜炙我鹿；蒼龍𠾑水，泉噀柱屋。雖憂無咎。
噬嗑之渙,桃雀竊脂，巢於小枝；搖動不安，為風所吹。寒心慄慄，常憂不殆。
噬嗑之節,徙足去域，飛入東國；有所畏避，深藏隱匿。
噬嗑之中孚,瓊英朱草，仁政得道；鳧鷖在渚，福祿來下。
噬嗑之小過,陳蔡之危，從者飢罷；明德上通，憂不為凶。
噬嗑之既濟,春桃生花，季女宜家；受福多年，男為封君。
噬嗑之未濟,徑邪賊田，政惡傷民；夫婦呪詛，太上覆顛。
賁之賁,政不暴虐，鳳凰來舍；四時順節，民安其居。
賁之乾,八口九頭，長舌破家；帝辛沉湎，商滅其墟。
賁之坤,鬼守我門，呼伯入山；去其室家，舍其兆墓。
賁之屯,日出阜東，山蔽其明；章甫薦屨，箕子𦍕狂。
賁之蒙,戴盆望天，不見星辰；顧小失大，福逃墻外。
賁之需,兩輪並轉，南上大阪；四馬共轅，無有重難。與語笑言。
賁之訟,羊驚狼虎，悚耳群聚；行旅稽難，留連愁苦。
賁之師,楩生荊山，命制輸班。袍衣剝脫，夏熱冬寒。立餓枯槁，眾人莫怜。
賁之比,鳥飛無翼，兔走折足。不常其德，自為羞辱。
賁之小畜,條風制氣，萬物生出。明庶長養，花葉茂榮。
賁之履,坤厚地德，庶物蕃息；平康正直，以綏大福。
賁之泰,昴畢附耳，將軍求怒。徑路隔塞，燕雀驚駭。
賁之否,東風啟戶，黔啄翻舞；各樂其類，咸得生處。
賁之同人,兩足四翼，飛入家國；寧我伯姊，與母相得。
賁之大有,歲暮花落，陽入陰室；萬物伏匿，藏不可得。
